법정동,지번,아파트이름,전용면적,계약년도,계약월,계약일,거래금액(만원),건축년도
매송면 천천리,92,삼미A단지,54.015,2021,7,7,"9,500",1986
남양읍 무송리,642,금광포란재,81.1484,2021,7,16,"16,000",2005
봉담읍 와우리,597,봉담센트럴푸르지오,59.8334,2021,7,14,"45,200",2017
병점동,817,병점역센트럴허브시티,84.925,2021,7,3,"48,000",2004
병점동,821,느치미마을주공뜨란채3단지,84.91,2021,7,1,"45,000",2004
청계동,525,동탄역시범호반써밋,84.9698,2021,7,3,"97,500",2015
목동,477,동탄2신도시 베라체,59.99,2021,7,4,"58,000",2018
산척동,733,더레이크시티부영6단지,59.9912,2021,7,6,"53,700",2018
남양읍 남양리,2299,남양뉴타운양우내안애1차,84.9654,2021,7,13,"47,700",2016
능동,1131,자연앤데시앙,84.84,2021,7,15,"60,000",2008
향남읍 장짐리,409,장짐마을신성발안미소지움,84.9866,2021,7,17,"29,500",2005
반월동,960,e편한세상반월나노시티역,75.94,2021,7,8,"73,200",2017
향남읍 장짐리,277-3,신양고층,52.92,2021,7,17,"10,000",1991
병점동,819,안화동마을주공9단지,84.87,2021,7,15,"45,500",2005
병점동,821,느치미마을주공뜨란채3단지,75.63,2021,7,17,"42,000",2004
봉담읍 수영리,647-5,수정마을동남메리트,75.0935,2021,7,8,"36,000",2002
봉담읍 와우리,602,봉담한신더휴에듀파크,84.7502,2021,7,13,"52,000",2019
남양읍 남양리,2300,양우내안애2차에듀타운아파트,84.815,2021,7,5,"37,000",2017
능동,1039,서동탄역우남퍼스트빌아파트,84.2119,2021,7,12,"47,200",2002
봉담읍 동화리,647,봉담신동아파밀리에,125.4779,2021,7,4,"58,000",2015
병점동,822,느치미마을2단지,59.56,2021,7,5,"35,000",2004
능동,1039,서동탄역우남퍼스트빌아파트,84.2119,2021,7,9,"45,000",2002
능동,1039,서동탄역우남퍼스트빌아파트,84.2119,2021,7,7,"44,800",2002
진안동,908,진안골마을주공10단지,51.86,2021,7,1,"24,800",2004
능동,1137,푸른마을두산위브,72.68,2021,7,16,"58,500",2007
병점동,866,다정마을신한에스빌1차,84.8819,2021,7,5,"39,900",2005
능동,1039,서동탄역우남퍼스트빌아파트,84.2119,2021,7,9,"44,500",2002
병점동,866,다정마을신한에스빌1차,84.8819,2021,7,3,"35,000",2005
능동,1150,동탄푸른마을신일해피트리,84.88,2021,7,8,"57,500",2008
반송동,212,나루마을월드메르디앙반도유보라,116.0155,2021,7,13,"70,500",2007
진안동,911,진안골마을주공11단지,84.99,2021,7,17,"42,000",2004
목동,479,동탄금강펜테리움센트럴파크Ⅳ,84.9723,2021,7,16,"67,000",2018
기안동,358,평생플러스빌,83.9252,2021,7,9,"29,800",2001
봉담읍 와우리,590,봉담아이파크,101.7229,2021,7,10,"48,750",2009
반월동,868,신영통현대2차,84.99,2021,7,12,"43,800",2002
병점동,500-1,병점성호,84.965,2021,7,17,"32,000",2001
반송동,135,솔빛마을쌍용예가,84.9794,2021,7,3,"68,000",2007
남양읍 남양리,2001,대광파인밸리,59.65,2021,7,15,"17,800",2003
병점동,500-1,병점성호,84.965,2021,7,17,"31,500",2001
매송면 원평리,78-1,유원아파트,66.726,2021,7,16,"13,000",2003
매송면 원평리,78-1,유원아파트,66.726,2021,7,16,"13,000",2003
기안동,895,기안마을풍성신미주,84.8008,2021,7,7,"35,000",2004
송산동,200-32,우남블루존,59.91,2021,7,15,"24,000",1999
송산동,200-32,우남블루존,74.47,2021,7,14,"26,800",1999
능동,1134,포스코더샵2차,76.1565,2021,7,16,"57,500",2008
안녕동,212,아름마을신한미지엔,84.994,2021,7,17,"31,000",2006
청계동,520,동탄역 시범한화 꿈에그린 프레스티지,113.72,2021,7,12,"162,000",2015
병점동,819,안화동마을주공9단지,84.87,2021,7,6,"41,000",2005
안녕동,223,안녕동우방아이유쉘,84.7928,2021,7,17,"47,000",2017
우정읍 조암리,484-1,금광포란재,50.82,2021,7,11,"8,200",2000
영천동,672,동탄역이지더원,84.9731,2021,7,17,"74,700",2015
목동,491,힐스테이트동탄,74.9502,2021,7,16,"80,000",2019
안녕동,211,병점역동문굿모닝힐,84.9907,2021,7,14,"40,000",2006
청계동,533,동탄역시범반도유보라아이비파크1.0,84.9885,2021,7,3,"101,500",2015
목동,491,힐스테이트동탄,84.8479,2021,7,15,"90,200",2019
청계동,533,동탄역시범반도유보라아이비파크1.0,99.0393,2021,7,17,"130,000",2015
남양읍 남양리,2001,대광파인밸리,84.96,2021,7,9,"24,000",2003
병점동,847,안화동마을우남퍼스트빌,97.1055,2021,8,7,"50,500",2004
병점동,201-2,신미주,84.789,2021,8,22,"43,000",1999
반송동,83,시범한빛마을삼부르네상스,84.768,2021,8,23,"79,500",2007
반월동,885,반달마을푸르지오,84.899,2021,8,7,"57,000",2007
능동,1137,푸른마을두산위브,81.12,2021,8,21,"59,000",2007
청계동,538,동탄역센트럴푸르지오,74.9013,2021,8,25,"58,800",2015
봉담읍 동화리,431-4,유화빌라트,140.12,2021,8,31,"20,000",1996
정남면 발산리,490-12,동남훼미리,49.92,2021,8,31,"12,300",2000
오산동,1001,동탄역더샵센트럴시티2차,74.9,2021,8,30,"85,700",2018
능동,1131,자연앤데시앙,59.52,2021,8,30,"54,900",2008
정남면 발산리,490-12,동남훼미리,49.92,2021,8,31,"12,000",2000
정남면 발산리,490-12,동남훼미리,49.92,2021,8,28,"12,500",2000
봉담읍 상리,668,이편한세상신봉담,59.96,2021,8,31,"58,000",2019
산척동,721,더레이크시티부영2단지,88.4828,2021,8,28,"89,000",2018
반월동,868,신영통현대2차,158.75,2021,8,30,"63,000",2002
팔탄면 가재리,692-1,진우,49.5,2021,8,30,"10,500",2002
청계동,512,동탄역 시범우남퍼스트빌아파트,59.99,2021,8,13,"101,000",2015
송산면 사강리,693-1,화성사강영도엘리시아,55.45,2021,8,26,"23,100",2019
청계동,520,동탄역 시범한화 꿈에그린 프레스티지,101.4,2021,8,31,"172,500",2015
반송동,224,동탄나루마을동탄역U.BORA여울숲1.0,84.6841,2021,8,31,"67,000",2007
남양읍 남양리,2047,남양우림필유아파트,101.209,2021,8,27,"33,000",2009
봉담읍 수영리,647-5,수정마을동남메리트,75.0935,2021,8,27,"42,250",2002
오산동,1047,동탄2신도시금강펜테리움센트럴파크Ⅰ,84.9949,2021,8,26,"75,000",2016
영천동,720,동탄역포레너스,84.5442,2021,8,29,"69,000",2017
오산동,964,동탄역 신미주,84.896,2021,8,26,"76,000",2005
반송동,222,나루마을한화꿈에그린우림필유,84.96,2021,8,29,"67,500",2007
병점동,847,안화동마을우남퍼스트빌,97.1055,2021,8,30,"57,200",2004
향남읍 발안리,295,발안마을주공,59.92,2021,8,30,"24,500",2003
목동,477,동탄2신도시 베라체,59.99,2021,8,30,"58,500",2018
봉담읍 수영리,647-5,수정마을동남메리트,75.0935,2021,8,31,"43,500",2002
능동,1039,서동탄역우남퍼스트빌아파트,84.2119,2021,8,31,"48,000",2002
남양읍 남양리,415,남양우림,59.301,2021,8,21,"19,300",2001
석우동,53,우미린제일풍경채,76.4593,2021,8,25,"60,000",2008
반송동,93-1,동탄위버폴리스,121.5352,2021,8,31,"81,500",2009
향남읍 행정리,475,화성향남시범복사꽃마을상록하늘채아파,84.8478,2021,8,24,"43,000",2009
기산동,467,행복마을 참누리 에듀파크(101동-113동),84.914,2021,8,31,"47,900",2006
영천동,788,동탄역푸르지오,74.8664,2021,8,26,"90,000",2017
반송동,90-2,서해더블루(90-2),110.5016,2021,8,24,"60,000",2010
향남읍 하길리,1464,화성향남서봉마을사랑으로부영3단지,84.9933,2021,8,25,"39,800",2015
봉담읍 상리,21-2,한신,59.96,2021,8,27,"29,000",1997
반송동,132,솔빛마을경남아너스빌,128.4145,2021,8,29,"88,000",2007
송산동,97-129,신현대1차,51.12,2021,8,28,"17,500",1991
기안동,910,신일해피트리,84.9745,2021,8,19,"40,000",2004
반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,59.07,2021,8,27,"70,900",2007
산척동,729,호수공원역 센트럴시티,84.52,2021,8,28,"110,000",2019
반송동,85,시범한빛마을동탄아이파크,84.96,2021,8,27,"98,000",2007
남양읍 남양리,2001,대광파인밸리,84.96,2021,8,31,"25,500",2003
송산동,97-129,신현대1차,51.12,2021,8,19,"18,000",1991
봉담읍 동화리,628,휴먼시아동화마을5단지,84.91,2021,8,22,"44,000",2008
병점동,821,느치미마을주공뜨란채3단지,84.91,2021,8,20,"46,500",2004
남양읍 남양리,415,남양우림,59.301,2021,8,29,"20,900",2001
봉담읍 와우리,239,해오름마을봉담그대가1단지,84.9539,2021,8,21,"41,700",2007
봉담읍 와우리,591,봉담휴먼빌,84.9438,2021,8,21,"51,500",2012
봉담읍 동화리,575,동화마을동일하이빌,115.266,2021,8,20,"78,000",2008
반송동,222,나루마을한화꿈에그린우림필유,84.96,2021,8,28,"69,500",2007
병점동,817,병점역센트럴허브시티,59.997,2021,8,26,"42,700",2004
목동,478,이편한세상동탄,102.85,2021,8,18,"94,000",2018
청계동,538,동탄역센트럴푸르지오,74.9013,2021,8,25,"58,800",2015
봉담읍 상리,668,이편한세상신봉담,59.96,2021,8,30,"62,600",2019
오산동,971,동탄역반도유보라아이비파크7.0,86.2318,2021,8,24,"149,000",2019
오산동,971,동탄역반도유보라아이비파크7.0,73.4311,2021,8,21,"117,500",2019
능동,1134,포스코더샵2차,84.0255,2021,8,30,"65,700",2008
향남읍 발안리,305,우림필유,73.611,2021,8,21,"33,500",2006
청계동,538,동탄역센트럴푸르지오,59.4456,2021,8,21,"68,000",2015
향남읍 발안리,305,우림필유,84.673,2021,8,21,"31,500",2006
목동,485,한신더휴,76.4713,2021,8,21,"76,800",2018
송동,693,동탄2하우스디더레이크,59.99,2021,8,28,"83,700",2016
능동,1137,푸른마을두산위브,81.12,2021,8,21,"59,000",2007
청계동,512,동탄역 시범우남퍼스트빌아파트,59.95,2021,8,28,"104,700",2015
반송동,135,솔빛마을쌍용예가,84.9794,2021,8,28,"68,000",2007
기산동,468,행복마을 참누리 에듀파크(114동-120동),84.914,2021,8,27,"43,700",2006
우정읍 조암리,791,화성조암한라비발디,84.9078,2021,8,30,"28,900",2012
능동,1150,동탄푸른마을신일해피트리,59.05,2021,8,22,"50,000",2008
남양읍 남양리,2001,대광파인밸리,84.96,2021,8,30,"25,500",2003
향남읍 행정리,441,향남시범넓은들마을에일린의뜰,84.9741,2021,8,28,"46,700",2008
봉담읍 와우리,597,봉담센트럴푸르지오,84.7594,2021,8,28,"64,700",2017
기산동,476,에스케이뷰파크2차,84.992,2021,8,27,"70,000",2017
산척동,718,동탄 더 레이크 팰리스,134.9413,2021,8,20,"143,000",2018
청계동,552,동탄역 호반 써밋,59.8365,2021,8,21,"67,000",2015
송동,693,동탄2하우스디더레이크,59.99,2021,8,21,"79,000",2016
영천동,672,동탄역이지더원,59.9792,2021,8,24,"61,500",2015
석우동,53,우미린제일풍경채,74.092,2021,8,30,"69,800",2008
기안동,349,우림그린빌리지,83.39,2021,8,21,"32,000",2001
반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,59.07,2021,8,27,"70,900",2007
반송동,93-3,동탄파라곤,201.35,2021,8,28,"127,000",2010
병점동,849,안화동마을주공7단지,51.72,2021,8,16,"34,300",2004
병점동,485,한신,59.808,2021,8,17,"34,000",1999
청계동,538,동탄역센트럴푸르지오,59.4313,2021,8,30,"72,500",2015
반월동,883,반달마을두산위브2단지,84.927,2021,8,26,"62,000",2007
오산동,998,동탄역에일린의뜰,84.9941,2021,8,21,"82,500",2016
산척동,730,더레이크시티부영5단지,84.52,2021,8,25,"93,000",2018
병점동,201-2,신미주,59.94,2021,8,27,"39,000",1999
반송동,212,나루마을월드메르디앙반도유보라,101.9599,2021,8,30,"76,500",2007
오산동,1044,반도유보라아이비파크3,84.9477,2021,8,28,"95,000",2016
병점동,858,정든마을신창2차,101.983,2021,8,12,"52,000",2004
능동,1115,동탄숲속마을자연앤경남아너스빌(1115-0),84.51,2021,8,30,"63,000",2008
반월동,944,에스케이뷰파크,59.9985,2021,8,31,"64,400",2015
반월동,885,반달마을푸르지오,59.964,2021,8,17,"48,000",2007
병점동,809,주공1단지,59.47,2021,8,31,"40,000",1997
병점동,868,병점임광그대가,59.76,2021,8,31,"39,800",2007
병점동,870,병점역SK뷰아파트,84.91,2021,8,16,"47,000",2008
송산동,97-129,신현대1차,51.12,2021,8,28,"17,500",1991
반월동,870,신영통현대4차,67.5327,2021,8,18,"45,000",2002
청계동,520,동탄역 시범한화 꿈에그린 프레스티지,84.51,2021,8,28,"145,000",2015
오산동,988,동탄역 반도유보라 아이비파크5.0,59.9206,2021,8,28,"96,800",2017
반송동,135,솔빛마을쌍용예가,78.7193,2021,8,28,"60,000",2007
향남읍 행정리,494,한일베라체,147.1554,2021,8,17,"69,000",2008
청계동,545,동탄역신안인스빌리베라1차,101.9997,2021,8,31,"92,500",2015
안녕동,210,남산마을청광플러스원,84.9062,2021,8,31,"22,200",2004
청계동,538,동탄역센트럴푸르지오,59.4313,2021,8,30,"72,500",2015
병점동,485,한신,84.918,2021,8,17,"41,000",1999
남양읍 남양리,2312,시티프라디움1차아파트,84.9938,2021,8,23,"40,000",2018
봉담읍 와우리,597,봉담센트럴푸르지오,84.7474,2021,8,28,"62,500",2017
병점동,500-1,병점성호,84.965,2021,8,18,"37,500",2001
목동,478,이편한세상동탄,84.2,2021,8,17,"74,000",2018
청계동,546,동탄역모아미래도,84.9982,2021,8,31,"82,800",2015
청계동,538,동탄역센트럴푸르지오,59.4456,2021,8,24,"66,700",2015
산척동,730,더레이크시티부영5단지,84.5413,2021,8,19,"90,300",2018
병점동,849,안화동마을주공7단지,59.92,2021,8,31,"37,000",2004
청계동,512,동탄역 시범우남퍼스트빌아파트,73.96,2021,8,21,"107,800",2015
목동,477,동탄2신도시 베라체,59.98,2021,8,21,"60,000",2018
장지동,1009,레이크반도유보라아이비파크9.0,104.3613,2021,8,28,"93,000",2017
청계동,519,더샵센트럴시티,84.392,2021,8,28,"147,000",2015
봉담읍 와우리,591,봉담휴먼빌,120.0372,2021,8,28,"60,000",2012
남양읍 남양리,2005,푸르뫼금강에스쁘아,82.692,2021,8,21,"21,000",2004
남양읍 남양리,415,남양우림,59.301,2021,8,14,"18,900",2001
목동,494,호반베르디움센트럴포레,84.8388,2021,8,27,"74,800",2017
산척동,744,그린힐 반도유보라 아이비파크 10(1단지),59.7731,2021,8,21,"60,500",2018
청계동,538,동탄역센트럴푸르지오,74.9061,2021,8,14,"84,800",2015
능동,1151,푸른마을모아미래도,83.737,2021,8,28,"61,000",2008
남양읍 남양리,2235,동광뷰엘,82.3822,2021,8,28,"57,700",2018
목동,477,동탄2신도시 베라체,59.99,2021,8,24,"61,800",2018
능동,1134,포스코더샵2차,76.5336,2021,8,20,"67,000",2008
남양읍 남양리,2001,대광파인밸리,84.96,2021,8,28,"25,500",2003
목동,491,힐스테이트동탄,84.8835,2021,8,25,"94,800",2019
영천동,892,동탄파크자이,99.6918,2021,8,19,"95,000",2018
병점동,809,주공1단지,59.8,2021,8,27,"28,000",1997
향남읍 하길리,1464,화성향남서봉마을사랑으로부영3단지,84.9933,2021,8,15,"43,000",2015
능동,1115,동탄숲속마을자연앤경남아너스빌(1115-0),76.51,2021,8,21,"62,000",2008
새솔동,14,송산신도시대방노블랜드더퍼스티지1차,84.9914,2021,8,28,"70,000",2018
반송동,83,시범한빛마을삼부르네상스,84.768,2021,8,21,"72,000",2007
봉담읍 와우리,602,봉담한신더휴에듀파크,59.9708,2021,8,20,"51,800",2019
봉담읍 와우리,589,봉담그대가3단지,74.749,2021,8,17,"42,000",2008
청계동,538,동탄역센트럴푸르지오,74.9013,2021,8,14,"82,500",2015
산척동,733,더레이크시티부영6단지,84.52,2021,8,20,"81,400",2018
영천동,884,동탄파크푸르지오,84.94,2021,8,19,"75,800",2018
영천동,884,동탄파크푸르지오,84.92,2021,8,20,"75,500",2018
산척동,729,호수공원역 센트럴시티,84.5413,2021,8,27,"110,000",2019
향남읍 행정리,443,화성향남시범넓은들마을신명스카이뷰,84.9899,2021,8,23,"49,500",2008
능동,1115,동탄숲속마을자연앤경남아너스빌(1115-0),84.55,2021,8,26,"69,000",2008
반송동,135,솔빛마을쌍용예가,84.9794,2021,8,30,"68,000",2007
석우동,56,신일유토빌,101.857,2021,8,17,"81,000",2008
향남읍 행정리,492,신영지웰,118.2798,2021,8,17,"46,000",2008
마도면 두곡리,590,백상화인빌,84.99,2021,8,11,"18,500",2005
향남읍 행정리,492,신영지웰,118.2798,2021,8,21,"70,000",2008
청계동,538,동탄역센트럴푸르지오,59.4313,2021,8,28,"70,000",2015
청계동,536,시범반도유보라아이비파크4.0,84.9705,2021,8,20,"120,000",2018
봉담읍 동화리,628,휴먼시아동화마을5단지,84.91,2021,8,21,"44,200",2008
봉담읍 수영리,647-5,수정마을동남메리트,84.8906,2021,8,23,"43,000",2002
기안동,290,광도와이드빌,84.8415,2021,8,20,"33,700",2002
목동,494,호반베르디움센트럴포레,84.8388,2021,8,23,"75,000",2017
봉담읍 동화리,100-1,신일우남클래식타운,59.855,2021,8,27,"26,000",1999
병점동,817,병점역센트럴허브시티,111.195,2021,8,18,"55,000",2004
정남면 덕절리,498,근형심포니,84.9926,2021,8,24,"15,500",2004
병점동,821,느치미마을주공뜨란채3단지,84.91,2021,8,16,"44,000",2004
병점동,821,느치미마을주공뜨란채3단지,75.63,2021,8,25,"44,000",2004
병점동,849,안화동마을주공7단지,59.92,2021,8,10,"27,000",2004
반송동,93-6,센트럴S타운,25.12,2021,8,14,"11,000",2008
오산동,1020,동탄역린스트라우스,75.0217,2021,8,16,"126,000",2018
능동,1039,서동탄역우남퍼스트빌아파트,84.2119,2021,8,11,"49,500",2002
반월동,865-1,신영통현대1차,84.99,2021,8,21,"51,700",2001
영천동,716,동탄역반도유보라아이비파크2.0,84.9921,2021,8,21,"72,000",2016
남양읍 남양리,2312,시티프라디움1차아파트,84.9938,2021,8,14,"48,000",2018
병점동,819,안화동마을주공9단지,84.87,2021,8,18,"49,900",2005
능동,1039,서동탄역우남퍼스트빌아파트,84.2119,2021,8,21,"50,000",2002
